DEBUG 2025-06-14 22:54:24,437 subscription_middleware 806 281473064082008 Имя URL 'swagger-ui' совпало с точным паттерном 'swagger-ui'.
INFO 2025-06-14 22:54:24,437 subscription_middleware 806 281473064082008 Запрос к 'swagger-ui' разрешен без аутентификации/подписки (по белому списку).
DEBUG 2025-06-14 22:54:24,610 subscription_middleware 806 281473064082008 Получен запрос для пути: /api/schema/
DEBUG 2025-06-14 22:54:24,610 subscription_middleware 806 281473064082008 Для пути '/api/schema/' разрешено имя URL: 'schema'
DEBUG 2025-06-14 22:54:24,611 subscription_middleware 806 281473064082008 Имя URL 'schema' совпало с точным паттерном 'schema'.
INFO 2025-06-14 22:54:24,611 subscription_middleware 806 281473064082008 Запрос к 'schema' разрешен без аутентификации/подписки (по белому списку).
DEBUG 2025-06-14 22:55:01,686 subscription_middleware 806 281473064082008 Получен запрос для пути: /api/docs
DEBUG 2025-06-14 22:55:01,688 subscription_middleware 806 281473064082008 Для пути '/api/docs' разрешено имя URL: 'swagger-ui'
DEBUG 2025-06-14 22:55:01,689 subscription_middleware 806 281473064082008 Имя URL 'swagger-ui' совпало с точным паттерном 'swagger-ui'.
INFO 2025-06-14 22:55:01,689 subscription_middleware 806 281473064082008 Запрос к 'swagger-ui' разрешен без аутентификации/подписки (по белому списку).
DEBUG 2025-06-14 22:55:01,873 subscription_middleware 806 281473064082008 Получен запрос для пути: /api/schema/
DEBUG 2025-06-14 22:55:01,874 subscription_middleware 806 281473064082008 Для пути '/api/schema/' разрешено имя URL: 'schema'
DEBUG 2025-06-14 22:55:01,875 subscription_middleware 806 281473064082008 Имя URL 'schema' совпало с точным паттерном 'schema'.
INFO 2025-06-14 22:55:01,875 subscription_middleware 806 281473064082008 Запрос к 'schema' разрешен без аутентификации/подписки (по белому списку).
DEBUG 2025-06-14 22:55:22,660 subscription_middleware 806 281473064082008 Получен запрос для пути: /api/v1/login/refresh/
DEBUG 2025-06-14 22:55:22,664 subscription_middleware 806 281473064082008 Для пути '/api/v1/login/refresh/' разрешено имя URL: 'v1:token_refresh'
DEBUG 2025-06-14 22:55:22,665 subscription_middleware 806 281473064082008 Имя URL 'v1:token_refresh' совпало с точным паттерном 'v1:token_refresh'.
INFO 2025-06-14 22:55:22,665 subscription_middleware 806 281473064082008 Запрос к 'v1:token_refresh' разрешен без аутентификации/подписки (по белому списку).
DEBUG 2025-06-14 23:07:10,630 subscription_middleware 806 281473064081856 Получен запрос для пути: /api/v1/orders/
DEBUG 2025-06-14 23:07:10,663 subscription_middleware 806 281473064081856 Пользователь 'test.user@example.com' (ID: 8f1d7077-2d0b-43ea-822e-6fa91af66888) аутентифицирован через JWT в мидлваре.
DEBUG 2025-06-14 23:07:10,664 subscription_middleware 806 281473064081856 Для пути '/api/v1/orders/' разрешено имя URL: 'v1:orders:order-list-create'
DEBUG 2025-06-14 23:07:10,675 subscription_middleware 806 281473064081856 Запрос к 'v1:orders:order-list-create' разрешен, у пользователя есть активная подписка.
DEBUG 2025-06-14 23:07:29,372 subscription_middleware 806 281473064081856 Получен запрос для пути: /api/v1/orders/
DEBUG 2025-06-14 23:07:29,402 subscription_middleware 806 281473064081856 Пользователь 'test.user@example.com' (ID: 8f1d7077-2d0b-43ea-822e-6fa91af66888) аутентифицирован через JWT в мидлваре.
DEBUG 2025-06-14 23:07:29,403 subscription_middleware 806 281473064081856 Для пути '/api/v1/orders/' разрешено имя URL: 'v1:orders:order-list-create'
DEBUG 2025-06-14 23:07:29,407 subscription_middleware 806 281473064081856 Запрос к 'v1:orders:order-list-create' разрешен, у пользователя есть активная подписка.
DEBUG 2025-06-14 23:09:46,694 subscription_middleware 806 281473064081856 Получен запрос для пути: /api/v1/orders/
DEBUG 2025-06-14 23:09:46,735 subscription_middleware 806 281473064081856 Пользователь 'test.user@example.com' (ID: 8f1d7077-2d0b-43ea-822e-6fa91af66888) аутентифицирован через JWT в мидлваре.
DEBUG 2025-06-14 23:09:46,739 subscription_middleware 806 281473064081856 Для пути '/api/v1/orders/' разрешено имя URL: 'v1:orders:order-list-create'
DEBUG 2025-06-14 23:09:46,744 subscription_middleware 806 281473064081856 Запрос к 'v1:orders:order-list-create' разрешен, у пользователя есть активная подписка.
DEBUG 2025-06-14 23:09:55,124 subscription_middleware 806 281473064081856 Получен запрос для пути: /api/v1/orders/
DEBUG 2025-06-14 23:09:55,150 subscription_middleware 806 281473064081856 Пользователь 'test.user@example.com' (ID: 8f1d7077-2d0b-43ea-822e-6fa91af66888) аутентифицирован через JWT в мидлваре.
DEBUG 2025-06-14 23:09:55,151 subscription_middleware 806 281473064081856 Для пути '/api/v1/orders/' разрешено имя URL: 'v1:orders:order-list-create'
DEBUG 2025-06-14 23:09:55,152 subscription_middleware 806 281473064081856 Запрос к 'v1:orders:order-list-create' разрешен, у пользователя есть активная подписка.
DEBUG 2025-06-14 23:10:02,035 subscription_middleware 806 281473064081856 Получен запрос для пути: /api/v1/orders/
DEBUG 2025-06-14 23:10:02,074 subscription_middleware 806 281473064081856 Пользователь 'test.user@example.com' (ID: 8f1d7077-2d0b-43ea-822e-6fa91af66888) аутентифицирован через JWT в мидлваре.
DEBUG 2025-06-14 23:10:02,075 subscription_middleware 806 281473064081856 Для пути '/api/v1/orders/' разрешено имя URL: 'v1:orders:order-list-create'
DEBUG 2025-06-14 23:10:02,077 subscription_middleware 806 281473064081856 Запрос к 'v1:orders:order-list-create' разрешен, у пользователя есть активная подписка.
DEBUG 2025-06-14 23:10:07,399 subscription_middleware 806 281473064081856 Получен запрос для пути: /api/v1/orders/
DEBUG 2025-06-14 23:10:07,414 subscription_middleware 806 281473064081856 Пользователь 'test.user@example.com' (ID: 8f1d7077-2d0b-43ea-822e-6fa91af66888) аутентифицирован через JWT в мидлваре.
DEBUG 2025-06-14 23:10:07,414 subscription_middleware 806 281473064081856 Для пути '/api/v1/orders/' разрешено имя URL: 'v1:orders:order-list-create'
DEBUG 2025-06-14 23:10:07,416 subscription_middleware 806 281473064081856 Запрос к 'v1:orders:order-list-create' разрешен, у пользователя есть активная подписка.
DEBUG 2025-06-14 23:11:27,015 subscription_middleware 806 281473064081856 Получен запрос для пути: /api/v1/orders/f96db545-a577-4ba2-95d9-61cece4b929b/
DEBUG 2025-06-14 23:11:27,056 subscription_middleware 806 281473064081856 Пользователь 'test.user@example.com' (ID: 8f1d7077-2d0b-43ea-822e-6fa91af66888) аутентифицирован через JWT в мидлваре.
DEBUG 2025-06-14 23:11:27,057 subscription_middleware 806 281473064081856 Для пути '/api/v1/orders/f96db545-a577-4ba2-95d9-61cece4b929b/' разрешено имя URL: 'v1:orders:order-detail-action'
DEBUG 2025-06-14 23:11:27,059 subscription_middleware 806 281473064081856 Запрос к 'v1:orders:order-detail-action' разрешен, у пользователя есть активная подписка.
INFO 2025-06-14 23:13:13,629 subscription_middleware 816 281473835076280 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 23:13:17,324 subscription_middleware 818 281473464875704 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 23:13:22,163 subscription_middleware 820 281473481931448 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 23:13:31,881 subscription_middleware 822 281473696729784 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 23:16:32,585 subscription_middleware 824 281473636166328 SubscriptionMiddleware инициализирован.
DEBUG 2025-06-14 23:16:32,826 subscription_middleware 824 281473610930776 Получен запрос для пути: /api/docs
DEBUG 2025-06-14 23:16:32,827 subscription_middleware 824 281473610930776 Для пути '/api/docs' разрешено имя URL: 'swagger-ui'
DEBUG 2025-06-14 23:16:32,828 subscription_middleware 824 281473610930776 Имя URL 'swagger-ui' совпало с точным паттерном 'swagger-ui'.
INFO 2025-06-14 23:16:32,828 subscription_middleware 824 281473610930776 Запрос к 'swagger-ui' разрешен без аутентификации/подписки (по белому списку).
DEBUG 2025-06-14 23:16:32,926 subscription_middleware 824 281473610930776 Получен запрос для пути: /api/schema/
DEBUG 2025-06-14 23:16:32,926 subscription_middleware 824 281473610930776 Для пути '/api/schema/' разрешено имя URL: 'schema'
DEBUG 2025-06-14 23:16:32,926 subscription_middleware 824 281473610930776 Имя URL 'schema' совпало с точным паттерном 'schema'.
INFO 2025-06-14 23:16:32,926 subscription_middleware 824 281473610930776 Запрос к 'schema' разрешен без аутентификации/подписки (по белому списку).
INFO 2025-06-14 23:16:57,254 subscription_middleware 829 281473009838776 SubscriptionMiddleware инициализирован.
DEBUG 2025-06-14 23:16:58,276 subscription_middleware 829 281472983206488 Получен запрос для пути: /api/docs
DEBUG 2025-06-14 23:16:58,282 subscription_middleware 829 281472983206488 Для пути '/api/docs' разрешено имя URL: 'swagger-ui'
DEBUG 2025-06-14 23:16:58,282 subscription_middleware 829 281472983206488 Имя URL 'swagger-ui' совпало с точным паттерном 'swagger-ui'.
INFO 2025-06-14 23:16:58,282 subscription_middleware 829 281472983206488 Запрос к 'swagger-ui' разрешен без аутентификации/подписки (по белому списку).
DEBUG 2025-06-14 23:16:58,367 subscription_middleware 829 281472983206488 Получен запрос для пути: /api/schema/
DEBUG 2025-06-14 23:16:58,368 subscription_middleware 829 281472983206488 Для пути '/api/schema/' разрешено имя URL: 'schema'
DEBUG 2025-06-14 23:16:58,368 subscription_middleware 829 281472983206488 Имя URL 'schema' совпало с точным паттерном 'schema'.
INFO 2025-06-14 23:16:58,368 subscription_middleware 829 281472983206488 Запрос к 'schema' разрешен без аутентификации/подписки (по белому списку).
DEBUG 2025-06-14 23:17:04,328 subscription_middleware 829 281472983206488 Получен запрос для пути: /api/v1/orders/f96db545-a577-4ba2-95d9-61cece4b929b/
DEBUG 2025-06-14 23:17:04,416 subscription_middleware 829 281472983206488 Пользователь 'test.user@example.com' (ID: 8f1d7077-2d0b-43ea-822e-6fa91af66888) аутентифицирован через JWT в мидлваре.
DEBUG 2025-06-14 23:17:04,417 subscription_middleware 829 281472983206488 Для пути '/api/v1/orders/f96db545-a577-4ba2-95d9-61cece4b929b/' разрешено имя URL: 'v1:orders:order-detail-action'
DEBUG 2025-06-14 23:17:04,420 subscription_middleware 829 281472983206488 Запрос к 'v1:orders:order-detail-action' разрешен, у пользователя есть активная подписка.
INFO 2025-06-14 23:20:12,087 subscription_middleware 835 281473647983288 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 23:21:00,427 subscription_middleware 839 281472943536824 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 23:22:14,964 subscription_middleware 841 281473737018040 SubscriptionMiddleware инициализирован.
DEBUG 2025-06-14 23:22:21,063 subscription_middleware 841 281473710266968 Получен запрос для пути: /api/docs
DEBUG 2025-06-14 23:22:21,066 subscription_middleware 841 281473710266968 Для пути '/api/docs' разрешено имя URL: 'swagger-ui'
DEBUG 2025-06-14 23:22:21,067 subscription_middleware 841 281473710266968 Имя URL 'swagger-ui' совпало с точным паттерном 'swagger-ui'.
INFO 2025-06-14 23:22:21,067 subscription_middleware 841 281473710266968 Запрос к 'swagger-ui' разрешен без аутентификации/подписки (по белому списку).
DEBUG 2025-06-14 23:22:21,245 subscription_middleware 841 281473710266968 Получен запрос для пути: /api/schema/
DEBUG 2025-06-14 23:22:21,246 subscription_middleware 841 281473710266968 Для пути '/api/schema/' разрешено имя URL: 'schema'
DEBUG 2025-06-14 23:22:21,246 subscription_middleware 841 281473710266968 Имя URL 'schema' совпало с точным паттерном 'schema'.
INFO 2025-06-14 23:22:21,247 subscription_middleware 841 281473710266968 Запрос к 'schema' разрешен без аутентификации/подписки (по белому списку).
DEBUG 2025-06-14 23:22:25,264 subscription_middleware 841 281473710266968 Получен запрос для пути: /api/v1/orders/f96db545-a577-4ba2-95d9-61cece4b929b/
DEBUG 2025-06-14 23:22:25,332 subscription_middleware 841 281473710266968 Пользователь 'test.user@example.com' (ID: 8f1d7077-2d0b-43ea-822e-6fa91af66888) аутентифицирован через JWT в мидлваре.
DEBUG 2025-06-14 23:22:25,332 subscription_middleware 841 281473710266968 Для пути '/api/v1/orders/f96db545-a577-4ba2-95d9-61cece4b929b/' разрешено имя URL: 'v1:orders:order-detail-action'
